Store,Date,Temperature,Fuel_Price,IsHoliday
34,6/22/2012,78.85,3.329,FALSE
34,6/29/2012,81.91,3.257,FALSE
34,7/6/2012,77.95,3.187,FALSE
34,7/13/2012,74.02,3.224,FALSE
34,7/20/2012,77.7,3.263,FALSE
34,7/27/2012,77.3,3.356,FALSE
34,8/3/2012,78.93,3.374,FALSE
34,8/10/2012,78.26,3.476,FALSE
34,8/17/2012,77.78,3.552,FALSE
34,8/24/2012,72.44,3.61,FALSE
34,8/31/2012,75.89,3.646,FALSE
34,9/7/2012,78.26,3.709,TRUE
34,9/14/2012,64.28,3.706,FALSE
34,9/21/2012,66.08,3.721,FALSE
34,9/28/2012,67.06,3.666,FALSE
34,10/5/2012,65.41,3.62,FALSE
34,10/12/2012,59.94,3.603,FALSE
34,10/19/2012,58.47,3.61,FALSE
34,10/26/2012,57.95,3.514,FALSE
34,11/2/2012,50.91,3.404,FALSE
34,11/9/2012,52.98,3.337,FALSE
34,11/16/2012,40.26,3.271,FALSE
34,11/23/2012,46.08,3.233,TRUE
34,11/30/2012,43.03,3.24,FALSE
34,12/7/2012,46.37,3.227,FALSE
34,12/14/2012,35.16,3.193,FALSE
34,12/21/2012,32.38,3.112,FALSE
34,12/28/2012,31.68,3.125,TRUE
34,1/4/2013,31.25,3.177,FALSE
34,1/11/2013,37.6,3.235,FALSE
34,1/18/2013,31.84,3.232,FALSE
34,1/25/2013,45.01,3.22,FALSE
34,2/1/2013,48.03,3.232,FALSE
34,2/8/2013,47.63,3.401,TRUE
34,2/15/2013,42.63,3.451,FALSE
34,2/22/2013,47.26,3.602,FALSE
34,3/1/2013,43.51,3.694,FALSE
34,3/8/2013,53.69,3.647,FALSE
34,3/15/2013,52.9,3.611,FALSE
34,3/22/2013,60.19,3.593,FALSE
34,3/29/2013,51,3.575,FALSE
34,4/5/2013,58.4,3.552,FALSE
34,4/12/2013,61.46,3.504,FALSE
34,4/19/2013,63.99,3.436,FALSE
34,4/26/2013,58.54,3.397,FALSE
34,5/3/2013,65.07,3.369,FALSE
34,5/10/2013,63.9,3.371,FALSE
34,5/17/2013,70.87,3.437,FALSE
34,5/24/2013,76.4,3.462,FALSE
34,5/31/2013,79.29,3.438,FALSE
34,6/7/2013,79.33,3.413,FALSE
34,6/14/2013,82.3,3.415,FALSE
34,6/21/2013,80.14,3.453,FALSE
34,6/28/2013,87.73,3.452,FALSE
34,7/5/2013,77.96,3.385,FALSE
34,7/12/2013,82.77,3.368,FALSE
34,7/19/2013,73.3,3.518,FALSE
34,7/26/2013,77.89,3.58,FALSE
35,2/5/2010,27.19,2.784,FALSE
35,2/12/2010,29.81,2.773,TRUE
35,2/19/2010,32.44,2.745,FALSE
35,2/26/2010,36,2.754,FALSE
35,3/5/2010,38.07,2.777,FALSE
35,3/12/2010,45.98,2.818,FALSE
35,3/19/2010,49.04,2.844,FALSE
35,3/26/2010,52.34,2.854,FALSE
35,4/2/2010,46.9,2.85,FALSE
35,4/9/2010,62.62,2.869,FALSE
35,4/16/2010,54.95,2.899,FALSE
35,4/23/2010,53.91,2.902,FALSE
35,4/30/2010,53.55,2.921,FALSE
35,5/7/2010,69.02,2.966,FALSE
35,5/14/2010,53.82,2.982,FALSE
35,5/21/2010,63.31,2.958,FALSE
35,5/28/2010,67.88,2.899,FALSE
35,6/4/2010,74.29,2.847,FALSE
35,6/11/2010,68.9,2.809,FALSE
35,6/18/2010,70,2.78,FALSE
35,6/25/2010,78.02,2.808,FALSE
35,7/2/2010,76.25,2.815,FALSE
35,7/9/2010,82.69,2.793,FALSE
35,7/16/2010,78.26,2.783,FALSE
35,7/23/2010,81.56,2.771,FALSE
35,7/30/2010,79.78,2.781,FALSE
35,8/6/2010,77.45,2.784,FALSE
35,8/13/2010,77.36,2.805,FALSE
35,8/20/2010,75.16,2.779,FALSE
35,8/27/2010,70.31,2.755,FALSE
35,9/3/2010,78.52,2.715,FALSE
35,9/10/2010,70.38,2.699,TRUE
35,9/17/2010,64.5,2.706,FALSE
35,9/24/2010,67.08,2.713,FALSE
35,10/1/2010,70.19,2.707,FALSE
35,10/8/2010,57.78,2.764,FALSE
35,10/15/2010,58.38,2.868,FALSE
35,10/22/2010,52.82,2.917,FALSE
35,10/29/2010,61.02,2.921,FALSE
35,11/5/2010,45.91,2.917,FALSE
35,11/12/2010,45.9,2.931,FALSE
35,11/19/2010,50.81,3,FALSE
35,11/26/2010,46.67,3.039,TRUE
35,12/3/2010,41.81,3.046,FALSE
35,12/10/2010,30.83,3.109,FALSE
35,12/17/2010,31.62,3.14,FALSE
35,12/24/2010,31.34,3.141,FALSE
35,12/31/2010,29.59,3.179,TRUE
35,1/7/2011,34.42,3.193,FALSE
35,1/14/2011,25.7,3.205,FALSE
35,1/21/2011,30.13,3.229,FALSE
35,1/28/2011,23.64,3.237,FALSE
35,2/4/2011,28.7,3.231,FALSE
35,2/11/2011,30.45,3.239,TRUE
35,2/18/2011,39.32,3.245,FALSE
35,2/25/2011,33.05,3.274,FALSE
35,3/4/2011,36.99,3.433,FALSE
35,3/11/2011,43.64,3.582,FALSE
35,3/18/2011,46.65,3.631,FALSE
35,3/25/2011,40.11,3.625,FALSE
35,4/1/2011,37.27,3.638,FALSE
35,4/8/2011,46.87,3.72,FALSE
35,4/15/2011,52.24,3.821,FALSE
35,4/22/2011,50.02,3.892,FALSE
35,4/29/2011,61.71,3.962,FALSE
35,5/6/2011,56.48,4.046,FALSE
35,5/13/2011,60.07,4.066,FALSE
35,5/20/2011,60.22,4.062,FALSE
35,5/27/2011,66.43,3.985,FALSE
35,6/3/2011,74.17,3.922,FALSE
35,6/10/2011,73.26,3.881,FALSE
35,6/17/2011,67.03,3.842,FALSE
35,6/24/2011,72.02,3.804,FALSE
35,7/1/2011,73.76,3.748,FALSE
35,7/8/2011,76.87,3.711,FALSE
35,7/15/2011,77.83,3.76,FALSE
35,7/22/2011,82.28,3.811,FALSE
35,7/29/2011,79.41,3.829,FALSE
35,8/5/2011,78.14,3.842,FALSE
35,8/12/2011,76.67,3.812,FALSE
35,8/19/2011,72.97,3.747,FALSE
35,8/26/2011,72.88,3.704,FALSE
35,9/2/2011,71.44,3.703,FALSE
35,9/9/2011,70.93,3.738,TRUE
35,9/16/2011,69.65,3.742,FALSE
35,9/23/2011,63.61,3.711,FALSE
35,9/30/2011,70.92,3.645,FALSE
35,10/7/2011,56.91,3.583,FALSE
35,10/14/2011,64.78,3.541,FALSE
35,10/21/2011,59.62,3.57,FALSE
35,10/28/2011,51.81,3.569,FALSE
35,11/4/2011,44.46,3.551,FALSE
35,11/11/2011,49.69,3.53,FALSE
35,11/18/2011,51.42,3.53,FALSE
35,11/25/2011,47.88,3.492,TRUE
35,12/2/2011,50.55,3.452,FALSE
35,12/9/2011,46.28,3.415,FALSE
35,12/16/2011,40.68,3.413,FALSE
35,12/23/2011,41.59,3.389,FALSE
35,12/30/2011,37.85,3.389,TRUE
35,1/6/2012,35.8,3.422,FALSE
35,1/13/2012,41.3,3.513,FALSE
35,1/20/2012,30.35,3.533,FALSE
35,1/27/2012,36.96,3.567,FALSE
35,2/3/2012,42.52,3.617,FALSE
35,2/10/2012,37.86,3.64,TRUE
35,2/17/2012,37.24,3.695,FALSE
35,2/24/2012,41.74,3.739,FALSE
35,3/2/2012,40.07,3.816,FALSE
35,3/9/2012,44.32,3.848,FALSE
35,3/16/2012,49.6,3.862,FALSE
35,3/23/2012,57.3,3.9,FALSE
35,3/30/2012,49.4,3.953,FALSE
35,4/6/2012,48.73,3.996,FALSE
35,4/13/2012,52.22,4.044,FALSE
35,4/20/2012,62.62,4.027,FALSE
35,4/27/2012,52.33,4.004,FALSE
35,5/4/2012,53.68,3.951,FALSE
35,5/11/2012,58.97,3.889,FALSE
35,5/18/2012,65.15,3.848,FALSE
35,5/25/2012,64.77,3.798,FALSE
35,6/1/2012,73.4,3.742,FALSE
35,6/8/2012,64.05,3.689,FALSE
35,6/15/2012,69.52,3.62,FALSE
35,6/22/2012,73.23,3.564,FALSE
35,6/29/2012,73.94,3.506,FALSE
35,7/6/2012,82.08,3.475,FALSE
35,7/13/2012,78.95,3.523,FALSE
35,7/20/2012,78.64,3.567,FALSE
35,7/27/2012,76.01,3.647,FALSE
35,8/3/2012,75.22,3.654,FALSE
35,8/10/2012,78.44,3.722,FALSE
35,8/17/2012,76.51,3.807,FALSE
35,8/24/2012,72.93,3.834,FALSE
35,8/31/2012,75,3.867,FALSE
35,9/7/2012,76,3.911,TRUE
35,9/14/2012,68.72,3.948,FALSE
35,9/21/2012,66.1,4.038,FALSE
35,9/28/2012,64.92,3.997,FALSE
35,10/5/2012,64.5,3.985,FALSE
35,10/12/2012,55.4,4,FALSE
35,10/19/2012,56.53,3.969,FALSE
35,10/26/2012,58.99,3.882,FALSE
35,11/2/2012,54.44,3.787,FALSE
35,11/9/2012,41.06,3.771,FALSE
35,11/16/2012,46.66,3.75,FALSE
35,11/23/2012,43.63,3.748,TRUE
35,11/30/2012,38.95,3.729,FALSE
35,12/7/2012,44.13,3.688,FALSE
35,12/14/2012,43.87,3.637,FALSE
35,12/21/2012,43.65,3.577,FALSE
35,12/28/2012,36.05,3.563,TRUE
35,1/4/2013,32.23,3.592,FALSE
35,1/11/2013,39.49,3.611,FALSE
35,1/18/2013,40.57,3.605,FALSE
35,1/25/2013,26.45,3.583,FALSE
35,2/1/2013,34.17,3.615,FALSE
35,2/8/2013,28.67,3.753,TRUE
35,2/15/2013,35.13,3.814,FALSE
35,2/22/2013,31.52,3.859,FALSE
35,3/1/2013,39.9,3.89,FALSE
35,3/8/2013,36.11,3.86,FALSE
35,3/15/2013,41.95,3.834,FALSE
35,3/22/2013,35.43,3.8,FALSE
35,3/29/2013,41.53,3.784,FALSE
35,4/5/2013,43.78,3.763,FALSE
35,4/12/2013,53.28,3.724,FALSE
35,4/19/2013,53.65,3.676,FALSE
35,4/26/2013,50.88,3.615,FALSE
35,5/3/2013,55.83,3.592,FALSE
35,5/10/2013,57.38,3.583,FALSE
35,5/17/2013,60.06,3.614,FALSE
35,5/24/2013,65.19,3.627,FALSE
35,5/31/2013,64.65,3.646,FALSE
35,6/7/2013,69.53,3.633,FALSE
35,6/14/2013,67.64,3.632,FALSE
35,6/21/2013,70.76,3.626,FALSE
35,6/28/2013,77.34,3.639,FALSE
35,7/5/2013,77.41,3.614,FALSE
35,7/12/2013,80.74,3.614,FALSE
35,7/19/2013,83.36,3.737,FALSE
35,7/26/2013,77.01,3.804,FALSE
36,2/5/2010,45.97,2.545,FALSE
36,2/12/2010,46.11,2.539,TRUE
36,2/19/2010,45.66,2.472,FALSE
36,2/26/2010,50.87,2.52,FALSE
36,3/5/2010,51.33,2.574,FALSE
36,3/12/2010,61.96,2.619,FALSE
36,3/19/2010,59.56,2.701,FALSE
36,3/26/2010,55.76,2.711,FALSE
36,4/2/2010,63.43,2.708,FALSE
36,4/9/2010,68.54,2.743,FALSE
36,4/16/2010,66.74,2.769,FALSE
36,4/23/2010,68.03,2.762,FALSE
36,4/30/2010,70.9,2.725,FALSE
36,5/7/2010,75.56,2.786,FALSE
36,5/14/2010,77.53,2.805,FALSE
36,5/21/2010,77.34,2.767,FALSE
36,5/28/2010,80.87,2.716,FALSE
36,6/4/2010,79.93,2.664,FALSE
36,6/11/2010,82.3,2.615,FALSE
36,6/18/2010,84.37,2.572,FALSE
36,6/25/2010,84.14,2.601,FALSE
36,7/2/2010,81.85,2.606,FALSE
36,7/9/2010,81.74,2.596,FALSE
36,7/16/2010,84.43,2.561,FALSE
36,7/23/2010,82.6,2.542,FALSE
36,7/30/2010,81.88,2.602,FALSE
36,8/6/2010,85.49,2.573,FALSE
36,8/13/2010,86.06,2.644,FALSE
36,8/20/2010,85.54,2.604,FALSE
36,8/27/2010,84.62,2.562,FALSE
36,9/3/2010,82.29,2.533,FALSE
36,9/10/2010,80.58,2.513,TRUE
36,9/17/2010,82.1,2.55,FALSE
36,9/24/2010,79.17,2.578,FALSE
36,10/1/2010,74.66,2.567,FALSE
36,10/8/2010,66.34,2.595,FALSE
36,10/15/2010,71.57,2.705,FALSE
36,10/22/2010,72.24,2.698,FALSE
36,10/29/2010,76.22,2.68,FALSE
36,11/5/2010,62.72,2.655,FALSE
36,11/12/2010,61.97,2.705,FALSE
36,11/19/2010,56.73,2.741,FALSE
36,11/26/2010,67.73,2.725,TRUE
36,12/3/2010,54.44,2.694,FALSE
36,12/10/2010,51.83,2.813,FALSE
36,12/17/2010,56.73,2.852,FALSE
36,12/24/2010,59.1,2.863,FALSE
36,12/31/2010,52.88,2.949,TRUE
36,1/7/2011,54.11,2.942,FALSE
36,1/14/2011,42.87,2.971,FALSE
36,1/21/2011,51.18,2.98,FALSE
36,1/28/2011,48.74,2.995,FALSE
36,2/4/2011,46.68,2.98,FALSE
36,2/11/2011,41.16,3.009,TRUE
36,2/18/2011,57.48,3.017,FALSE
36,2/25/2011,67.73,3.053,FALSE
36,3/4/2011,64.55,3.282,FALSE
36,3/11/2011,59.15,3.448,FALSE
36,3/18/2011,64.9,3.487,FALSE
36,3/25/2011,71.07,3.488,FALSE
36,4/1/2011,67.31,3.529,FALSE
36,4/8/2011,69.39,3.645,FALSE
36,4/15/2011,73.25,3.763,FALSE
36,4/22/2011,74.57,3.805,FALSE
36,4/29/2011,76.1,3.837,FALSE
36,5/6/2011,69.56,3.917,FALSE
36,5/13/2011,76.73,3.92,FALSE
36,5/20/2011,73.02,3.925,FALSE
36,5/27/2011,81.28,3.786,FALSE
36,6/3/2011,82.96,3.69,FALSE
36,6/10/2011,82.41,3.633,FALSE
36,6/17/2011,84.43,3.599,FALSE
36,6/24/2011,83.95,3.569,FALSE
36,7/1/2011,85.33,3.502,FALSE
36,7/8/2011,84.71,3.44,FALSE
36,7/15/2011,85.63,3.55,FALSE
36,7/22/2011,83.31,3.637,FALSE
36,7/29/2011,84.99,3.66,FALSE
36,8/5/2011,86.71,3.652,FALSE
36,8/12/2011,87.64,3.608,FALSE
36,8/19/2011,87.24,3.534,FALSE
36,8/26/2011,86.02,3.501,FALSE
36,9/2/2011,87.5,3.481,FALSE
36,9/9/2011,77.94,3.499,TRUE
36,9/16/2011,82.06,3.473,FALSE
36,9/23/2011,78.35,3.441,FALSE
36,9/30/2011,81.52,3.328,FALSE
36,10/7/2011,71.2,3.262,FALSE
36,10/14/2011,74.16,3.234,FALSE
36,10/21/2011,67.89,3.308,FALSE
36,10/28/2011,71.31,3.306,FALSE
36,11/4/2011,58.97,3.287,FALSE
36,11/11/2011,63.5,3.254,FALSE
36,11/18/2011,66.28,3.26,FALSE
36,11/25/2011,66.41,3.181,TRUE
36,12/2/2011,53.57,3.164,FALSE
36,12/9/2011,50.64,3.147,FALSE
36,12/16/2011,58.31,3.133,FALSE
36,12/23/2011,55.41,3.098,FALSE
36,12/30/2011,48.26,3.132,TRUE
36,1/6/2012,57.18,3.129,FALSE
36,1/13/2012,56.28,3.254,FALSE
36,1/20/2012,58.9,3.275,FALSE
36,1/27/2012,62.73,3.313,FALSE
36,2/3/2012,61.33,3.421,FALSE
36,2/10/2012,54.49,3.462,TRUE
36,2/17/2012,54.38,3.503,FALSE
36,2/24/2012,62.21,3.55,FALSE
36,3/2/2012,64.54,3.619,FALSE
36,3/9/2012,63.19,3.647,FALSE
36,3/16/2012,67.48,3.779,FALSE
36,3/23/2012,69.18,3.845,FALSE
36,3/30/2012,70.48,3.891,FALSE
36,4/6/2012,73.95,3.934,FALSE
36,4/13/2012,72.54,3.919,FALSE
36,4/20/2012,70.87,3.918,FALSE
36,4/27/2012,70.06,3.888,FALSE
36,5/4/2012,77.17,3.835,FALSE
36,5/11/2012,76.55,3.764,FALSE
36,5/18/2012,73.7,3.713,FALSE
36,5/25/2012,78.94,3.636,FALSE
36,6/1/2012,80.74,3.567,FALSE
36,6/8/2012,81.5,3.513,FALSE
36,6/15/2012,82.15,3.407,FALSE
36,6/22/2012,80.4,3.358,FALSE
36,6/29/2012,86.68,3.273,FALSE
36,7/6/2012,81.52,3.232,FALSE
36,7/13/2012,78.15,3.245,FALSE
36,7/20/2012,81.76,3.301,FALSE
36,7/27/2012,84,3.392,FALSE
36,8/3/2012,85.56,3.404,FALSE
36,8/10/2012,84.41,3.49,FALSE
36,8/17/2012,85.89,3.571,FALSE
36,8/24/2012,81.26,3.574,FALSE
36,8/31/2012,84.79,3.608,FALSE
36,9/7/2012,84.19,3.697,TRUE
36,9/14/2012,78.16,3.692,FALSE
36,9/21/2012,75.98,3.709,FALSE
36,9/28/2012,79.49,3.66,FALSE
36,10/5/2012,73.57,3.611,FALSE
36,10/12/2012,71.28,3.576,FALSE
36,10/19/2012,74.06,3.57,FALSE
36,10/26/2012,74.39,3.494,FALSE
36,11/2/2012,62.44,3.388,FALSE
36,11/9/2012,68.58,3.313,FALSE
36,11/16/2012,60.71,3.243,FALSE
36,11/23/2012,60.96,3.21,TRUE
36,11/30/2012,59.43,3.212,FALSE
36,12/7/2012,68.04,3.204,FALSE
36,12/14/2012,56.66,3.176,FALSE
36,12/21/2012,63.08,3.092,FALSE
36,12/28/2012,55.73,3.12,TRUE
36,1/4/2013,49.08,3.162,FALSE
36,1/11/2013,54.15,3.256,FALSE
36,1/18/2013,49.6,3.258,FALSE
36,1/25/2013,57.77,3.239,FALSE
36,2/1/2013,63.45,3.238,FALSE
36,2/8/2013,62.46,3.419,TRUE
36,2/15/2013,57.68,3.461,FALSE
36,2/22/2013,59.22,3.625,FALSE
36,3/1/2013,56.13,3.695,FALSE
36,3/8/2013,56.8,3.642,FALSE
36,3/15/2013,59.75,3.593,FALSE
36,3/22/2013,68.54,3.615,FALSE
36,3/29/2013,59.26,3.593,FALSE
36,4/5/2013,63.58,3.589,FALSE
36,4/12/2013,66.05,3.539,FALSE
36,4/19/2013,68.97,3.487,FALSE
36,4/26/2013,64.4,3.455,FALSE
36,5/3/2013,70.04,3.431,FALSE
36,5/10/2013,68.02,3.417,FALSE
36,5/17/2013,73.08,3.462,FALSE
36,5/24/2013,80.03,3.453,FALSE
36,5/31/2013,80.19,3.437,FALSE
36,6/7/2013,80.2,3.415,FALSE
36,6/14/2013,81.03,3.412,FALSE
36,6/21/2013,83.82,3.428,FALSE
36,6/28/2013,84.66,3.428,FALSE
36,7/5/2013,84.18,3.387,FALSE
36,7/12/2013,84.02,3.373,FALSE
36,7/19/2013,81.28,3.507,FALSE
36,7/26/2013,83.28,3.587,FALSE
37,2/5/2010,45.97,2.572,FALSE
37,2/12/2010,46.11,2.548,TRUE
37,2/19/2010,45.66,2.514,FALSE
37,2/26/2010,50.87,2.561,FALSE
37,3/5/2010,51.33,2.625,FALSE
37,3/12/2010,61.96,2.667,FALSE
37,3/19/2010,59.56,2.72,FALSE
37,3/26/2010,55.76,2.732,FALSE
37,4/2/2010,63.43,2.719,FALSE
37,4/9/2010,68.54,2.77,FALSE
37,4/16/2010,66.74,2.808,FALSE
37,4/23/2010,68.03,2.795,FALSE
37,4/30/2010,70.9,2.78,FALSE
37,5/7/2010,75.56,2.835,FALSE
37,5/14/2010,77.53,2.854,FALSE
37,5/21/2010,77.34,2.826,FALSE
37,5/28/2010,80.87,2.759,FALSE
37,6/4/2010,79.93,2.705,FALSE
37,6/11/2010,82.3,2.668,FALSE
37,6/18/2010,84.37,2.637,FALSE
37,6/25/2010,84.14,2.653,FALSE
37,7/2/2010,81.85,2.669,FALSE
37,7/9/2010,81.74,2.642,FALSE
37,7/16/2010,84.43,2.623,FALSE
37,7/23/2010,82.6,2.608,FALSE
37,7/30/2010,81.88,2.64,FALSE
37,8/6/2010,85.49,2.627,FALSE
37,8/13/2010,86.06,2.692,FALSE
37,8/20/2010,85.54,2.664,FALSE
37,8/27/2010,84.62,2.619,FALSE
37,9/3/2010,82.29,2.577,FALSE
37,9/10/2010,80.58,2.565,TRUE
37,9/17/2010,82.1,2.582,FALSE
37,9/24/2010,79.17,2.624,FALSE
37,10/1/2010,74.66,2.603,FALSE
37,10/8/2010,66.34,2.633,FALSE
37,10/15/2010,71.57,2.72,FALSE
37,10/22/2010,72.24,2.725,FALSE
37,10/29/2010,76.22,2.716,FALSE
37,11/5/2010,62.72,2.689,FALSE
37,11/12/2010,61.97,2.728,FALSE
37,11/19/2010,56.73,2.771,FALSE
37,11/26/2010,67.73,2.735,TRUE
37,12/3/2010,54.44,2.708,FALSE
37,12/10/2010,51.83,2.843,FALSE
37,12/17/2010,56.73,2.869,FALSE
37,12/24/2010,59.1,2.886,FALSE
37,12/31/2010,52.88,2.943,TRUE
37,1/7/2011,54.11,2.976,FALSE
37,1/14/2011,42.87,2.983,FALSE
37,1/21/2011,51.18,3.016,FALSE
37,1/28/2011,48.74,3.01,FALSE
37,2/4/2011,46.68,2.989,FALSE
37,2/11/2011,41.16,3.022,TRUE
37,2/18/2011,57.48,3.045,FALSE
37,2/25/2011,67.73,3.065,FALSE
37,3/4/2011,64.55,3.288,FALSE
37,3/11/2011,59.15,3.459,FALSE
37,3/18/2011,64.9,3.488,FALSE
37,3/25/2011,71.07,3.473,FALSE
37,4/1/2011,67.31,3.524,FALSE
37,4/8/2011,69.39,3.622,FALSE
37,4/15/2011,73.25,3.743,FALSE
37,4/22/2011,74.57,3.807,FALSE
37,4/29/2011,76.1,3.81,FALSE
37,5/6/2011,69.56,3.906,FALSE
37,5/13/2011,76.73,3.899,FALSE
37,5/20/2011,73.02,3.907,FALSE
37,5/27/2011,81.28,3.786,FALSE
37,6/3/2011,82.96,3.699,FALSE
37,6/10/2011,82.41,3.648,FALSE
37,6/17/2011,84.43,3.637,FALSE
37,6/24/2011,83.95,3.594,FALSE
37,7/1/2011,85.33,3.524,FALSE
37,7/8/2011,84.71,3.48,FALSE
37,7/15/2011,85.63,3.575,FALSE
37,7/22/2011,83.31,3.651,FALSE
37,7/29/2011,84.99,3.682,FALSE
37,8/5/2011,86.71,3.684,FALSE
37,8/12/2011,87.64,3.638,FALSE
37,8/19/2011,87.24,3.554,FALSE
37,8/26/2011,86.02,3.523,FALSE
37,9/2/2011,87.5,3.533,FALSE
37,9/9/2011,77.94,3.546,TRUE
37,9/16/2011,82.06,3.526,FALSE
37,9/23/2011,78.35,3.467,FALSE
37,9/30/2011,81.52,3.355,FALSE
37,10/7/2011,71.2,3.285,FALSE
37,10/14/2011,74.16,3.274,FALSE
37,10/21/2011,67.89,3.353,FALSE
37,10/28/2011,71.31,3.372,FALSE
37,11/4/2011,58.97,3.332,FALSE
37,11/11/2011,63.5,3.297,FALSE
37,11/18/2011,66.28,3.308,FALSE
37,11/25/2011,66.41,3.236,TRUE
37,12/2/2011,53.57,3.172,FALSE
37,12/9/2011,50.64,3.158,FALSE
37,12/16/2011,58.31,3.159,FALSE
37,12/23/2011,55.41,3.112,FALSE
37,12/30/2011,48.26,3.129,TRUE
37,1/6/2012,57.18,3.157,FALSE
37,1/13/2012,56.28,3.261,FALSE
37,1/20/2012,58.9,3.268,FALSE
37,1/27/2012,62.73,3.29,FALSE
37,2/3/2012,61.33,3.36,FALSE
37,2/10/2012,54.49,3.409,TRUE
37,2/17/2012,54.38,3.51,FALSE
37,2/24/2012,62.21,3.555,FALSE
37,3/2/2012,64.54,3.63,FALSE
37,3/9/2012,63.19,3.669,FALSE
37,3/16/2012,67.48,3.734,FALSE
37,3/23/2012,69.18,3.787,FALSE
37,3/30/2012,70.48,3.845,FALSE
37,4/6/2012,73.95,3.891,FALSE
37,4/13/2012,72.54,3.891,FALSE
37,4/20/2012,70.87,3.877,FALSE
37,4/27/2012,70.06,3.814,FALSE
37,5/4/2012,77.17,3.749,FALSE
37,5/11/2012,76.55,3.688,FALSE
37,5/18/2012,73.7,3.63,FALSE
37,5/25/2012,78.94,3.561,FALSE
37,6/1/2012,80.74,3.501,FALSE
37,6/8/2012,81.5,3.452,FALSE
37,6/15/2012,82.15,3.393,FALSE
37,6/22/2012,80.4,3.346,FALSE
37,6/29/2012,86.68,3.286,FALSE
37,7/6/2012,81.52,3.227,FALSE
37,7/13/2012,78.15,3.256,FALSE
37,7/20/2012,81.76,3.311,FALSE
37,7/27/2012,84,3.407,FALSE
37,8/3/2012,85.56,3.417,FALSE
37,8/10/2012,84.41,3.494,FALSE
37,8/17/2012,85.89,3.571,FALSE
37,8/24/2012,81.26,3.62,FALSE
37,8/31/2012,84.79,3.638,FALSE
37,9/7/2012,84.19,3.73,TRUE
37,9/14/2012,78.16,3.717,FALSE
37,9/21/2012,75.98,3.721,FALSE
37,9/28/2012,79.49,3.666,FALSE
37,10/5/2012,73.57,3.617,FALSE
37,10/12/2012,71.28,3.601,FALSE
37,10/19/2012,74.06,3.594,FALSE
37,10/26/2012,74.39,3.506,FALSE
37,11/2/2012,62.44,3.386,FALSE
37,11/9/2012,68.58,3.314,FALSE
37,11/16/2012,60.71,3.252,FALSE
37,11/23/2012,60.96,3.211,TRUE
37,11/30/2012,59.43,3.207,FALSE
37,12/7/2012,68.04,3.198,FALSE
37,12/14/2012,56.66,3.168,FALSE
37,12/21/2012,63.08,3.098,FALSE
37,12/28/2012,55.73,3.108,TRUE
37,1/4/2013,49.08,3.161,FALSE
37,1/11/2013,54.15,3.243,FALSE
37,1/18/2013,49.6,3.237,FALSE
37,1/25/2013,57.77,3.227,FALSE
37,2/1/2013,63.45,3.244,FALSE
37,2/8/2013,62.46,3.417,TRUE
37,2/15/2013,57.68,3.475,FALSE
37,2/22/2013,59.22,3.597,FALSE
37,3/1/2013,56.13,3.711,FALSE
37,3/8/2013,56.8,3.658,FALSE
37,3/15/2013,59.75,3.622,FALSE
37,3/22/2013,68.54,3.611,FALSE
37,3/29/2013,59.26,3.606,FALSE
37,4/5/2013,63.58,3.583,FALSE
37,4/12/2013,66.05,3.529,FALSE
37,4/19/2013,68.97,3.451,FALSE
37,4/26/2013,64.4,3.417,FALSE
37,5/3/2013,70.04,3.386,FALSE
37,5/10/2013,68.02,3.392,FALSE
37,5/17/2013,73.08,3.454,FALSE
37,5/24/2013,80.03,3.494,FALSE
37,5/31/2013,80.19,3.466,FALSE
37,6/7/2013,80.2,3.439,FALSE
37,6/14/2013,81.03,3.431,FALSE
37,6/21/2013,83.82,3.479,FALSE
37,6/28/2013,84.66,3.495,FALSE
37,7/5/2013,84.18,3.422,FALSE
37,7/12/2013,84.02,3.4,FALSE
37,7/19/2013,81.28,3.556,FALSE
37,7/26/2013,83.28,3.62,FALSE
38,2/5/2010,49.47,2.962,FALSE
38,2/12/2010,47.87,2.946,TRUE
38,2/19/2010,54.83,2.915,FALSE
38,2/26/2010,50.23,2.825,FALSE
38,3/5/2010,53.77,2.987,FALSE
38,3/12/2010,50.11,2.925,FALSE
38,3/19/2010,59.57,3.054,FALSE
38,3/26/2010,60.06,3.083,FALSE
38,4/2/2010,59.84,3.086,FALSE
38,4/9/2010,59.25,3.09,FALSE
38,4/16/2010,64.95,3.109,FALSE
38,4/23/2010,64.55,3.05,FALSE
38,4/30/2010,67.38,3.105,FALSE
38,5/7/2010,70.15,3.127,FALSE
38,5/14/2010,68.44,3.145,FALSE
38,5/21/2010,76.2,3.12,FALSE
38,5/28/2010,67.84,3.058,FALSE
38,6/4/2010,81.39,2.941,FALSE
38,6/11/2010,90.84,2.949,FALSE
38,6/18/2010,81.06,3.043,FALSE
38,6/25/2010,87.27,3.084,FALSE
38,7/2/2010,91.98,3.105,FALSE
38,7/9/2010,90.37,3.1,FALSE
38,7/16/2010,97.18,3.094,FALSE
38,7/23/2010,99.22,3.112,FALSE
38,7/30/2010,96.31,3.017,FALSE
38,8/6/2010,92.95,3.123,FALSE
38,8/13/2010,87.01,3.159,FALSE
38,8/20/2010,92.81,3.041,FALSE
38,8/27/2010,93.19,3.129,FALSE
38,9/3/2010,83.12,3.087,FALSE
38,9/10/2010,83.63,3.044,TRUE
